SnapshotTime	RecentPlays	AllTimePlays	Favorites	Likes	Bookmarks	AverageRating	NumberOfRatings
6/22/2022 3:37:55 AM	8969	1978025	26758	0	0	3.175985	23752
6/22/2022 3:43:21 AM	8974	1978033	26759	0	0	3.1760619	23753
6/22/2022 3:53:20 AM	8983	1978048	26759	0	0	3.1760619	23753
6/22/2022 3:56:09 AM	8986	1978055	26759	0	0	3.1760619	23753
6/22/2022 4:09:43 AM	8990	1978067	26759	0	0	3.1760619	23753
6/22/2022 4:12:26 AM	8990	1978071	26759	0	0	3.1760619	23753
6/22/2022 4:19:32 AM	8990	1978074	26759	0	0	3.1760619	23753
6/22/2022 4:21:27 AM	8994	1978082	26759	0	0	3.1760619	23753
6/22/2022 4:28:55 AM	9000	1978091	26759	0	0	3.1760619	23753
6/22/2022 4:30:22 AM	9001	1978094	26759	0	0	3.1760619	23753
6/22/2022 4:34:46 AM	9005	1978102	26759	0	0	3.1760619	23753
6/22/2022 4:36:48 AM	9006	1978104	26759	0	0	3.1760619	23753
6/22/2022 4:39:47 AM	9007	1978105	26759	0	0	3.1760619	23753
6/22/2022 5:06:24 AM	9008	1978127	26759	0	0	3.1760619	23753
6/22/2022 5:22:19 AM	9010	1978138	26759	0	0	3.1761386	23754
6/22/2022 6:37:10 AM	9026	1978207	26759	0	0	3.176082	23756
6/22/2022 6:39:13 AM	9025	1978209	26759	0	0	3.176082	23756
6/22/2022 6:42:47 AM	9025	1978211	26759	0	0	3.176082	23756
6/22/2022 6:53:25 AM	9028	1978221	26759	0	0	3.176082	23756
6/22/2022 7:05:11 AM	9025	1978227	26759	0	0	3.176082	23756
6/22/2022 7:48:38 AM	9013	1978247	26760	0	0	3.176082	23756
6/22/2022 8:06:05 AM	9006	1978253	26760	0	0	3.176082	23756
6/22/2022 8:52:22 AM	8988	1978265	26760	0	0	3.176082	23756
6/22/2022 9:04:32 AM	8980	1978265	26760	0	0	3.176082	23756
