SnapshotTime	RecentPlays	AllTimePlays	Favorites	Likes	Bookmarks	AverageRating	NumberOfRatings
6/22/2022 3:37:55 AM	41	577	43	0	0	4	1
6/22/2022 3:43:21 AM	41	577	43	0	0	4	1
6/22/2022 3:53:20 AM	41	577	43	0	0	4	1
6/22/2022 3:56:09 AM	41	577	43	0	0	4	1
6/22/2022 4:09:43 AM	41	577	43	0	0	4	1
6/22/2022 4:12:26 AM	41	577	43	0	0	4	1
6/22/2022 4:19:32 AM	41	577	43	0	0	4	1
6/22/2022 4:21:27 AM	41	577	43	0	0	4	1
6/22/2022 4:28:55 AM	41	577	43	0	0	4	1
6/22/2022 4:30:22 AM	41	577	43	0	0	4	1
6/22/2022 4:34:46 AM	41	577	43	0	0	4	1
6/22/2022 4:36:48 AM	41	577	43	0	0	4	1
6/22/2022 4:39:47 AM	41	577	43	0	0	4	1
6/22/2022 5:06:24 AM	41	577	43	0	0	4	1
6/22/2022 5:22:19 AM	41	577	43	0	0	4	1
6/22/2022 6:37:10 AM	41	577	43	0	0	4	1
6/22/2022 6:39:13 AM	41	577	43	0	0	4	1
6/22/2022 6:42:47 AM	41	577	43	0	0	4	1
6/22/2022 6:53:25 AM	41	577	43	0	0	4	1
6/22/2022 7:05:11 AM	42	578	43	0	0	4	1
6/22/2022 7:48:38 AM	43	579	43	0	0	4	1
6/22/2022 8:06:05 AM	43	579	43	0	0	4	1
6/22/2022 8:52:22 AM	43	579	43	0	0	4	1
6/22/2022 9:04:32 AM	43	579	43	0	0	4	1
6/22/2022 9:48:35 AM	43	579	43	0	0	4	1
6/22/2022 10:05:13 AM	43	579	43	0	0	4	1
6/22/2022 10:53:08 AM	43	579	43	0	0	4	1
6/22/2022 11:04:59 AM	43	579	43	0	0	4	1
6/22/2022 11:50:00 AM	43	579	43	0	0	4	1
6/22/2022 12:07:16 PM	43	579	43	0	0	4	1
6/22/2022 1:01:17 PM	43	579	43	0	0	4	1
6/22/2022 1:55:21 PM	43	579	43	0	0	4	1
6/22/2022 2:04:43 PM	43	579	43	0	0	4	1
6/22/2022 2:49:48 PM	43	579	43	0	0	4	1
6/22/2022 3:05:38 PM	43	579	43	0	0	4	1
6/22/2022 3:49:47 PM	43	579	43	0	0	4	1
6/22/2022 4:04:48 PM	43	579	43	0	0	4	1
6/22/2022 4:08:41 PM	43	579	43	0	0	4	1
6/22/2022 4:17:23 PM	43	579	43	0	0	4	1
6/22/2022 4:27:09 PM	43	579	43	0	0	4	1
6/22/2022 4:28:21 PM	43	579	43	0	0	4	1
6/22/2022 4:36:30 PM	43	579	43	0	0	4	1
6/22/2022 4:38:37 PM	43	579	43	0	0	4	1
6/22/2022 4:56:32 PM	43	579	43	0	0	4	1
6/22/2022 5:10:38 PM	43	579	43	0	0	4	1
6/22/2022 5:51:23 PM	43	579	43	0	0	4	1
6/22/2022 6:06:06 PM	43	579	43	0	0	4	1
6/22/2022 6:44:06 PM	43	579	43	0	0	4	1
6/22/2022 6:51:39 PM	43	579	43	0	0	4	1
6/22/2022 6:55:03 PM	43	579	43	0	0	4	1
6/22/2022 7:04:45 PM	43	579	43	0	0	4	1
6/22/2022 7:49:37 PM	43	579	43	0	0	4	1
6/22/2022 8:05:15 PM	43	579	43	0	0	4	1
6/22/2022 8:49:23 PM	43	579	43	0	0	4	1
6/22/2022 9:05:42 PM	43	579	43	0	0	4	1
6/22/2022 9:48:30 PM	43	579	43	0	0	4	1
6/22/2022 10:46:22 PM	43	579	43	0	0	4	1
6/22/2022 10:50:53 PM	43	579	43	0	0	4	1
6/22/2022 11:04:25 PM	43	579	43	0	0	4	1
6/22/2022 11:48:51 PM	43	579	43	0	0	4	1
6/23/2022 12:13:56 AM	42	579	43	0	0	4	1
6/23/2022 1:11:08 AM	42	579	43	0	0	4	1
6/23/2022 2:36:43 AM	42	579	43	0	0	4	1
6/23/2022 3:23:21 AM	43	580	43	0	0	4	1
6/23/2022 4:02:28 AM	43	580	43	0	0	4	1
6/23/2022 4:58:00 AM	43	580	43	0	0	4	1
6/23/2022 5:10:51 AM	43	580	43	0	0	4	1
6/23/2022 5:50:45 AM	43	580	43	0	0	4	1
6/23/2022 6:06:45 AM	43	580	43	0	0	4	1
6/23/2022 6:52:23 AM	44	581	43	0	0	4	1
6/23/2022 7:04:32 AM	44	581	43	0	0	4	1
6/23/2022 7:48:43 AM	44	581	43	0	0	4	1
6/23/2022 8:04:51 AM	44	581	43	0	0	4	1
6/23/2022 8:54:04 AM	44	581	43	0	0	4	1
6/23/2022 9:04:45 AM	44	581	43	0	0	4	1
6/23/2022 9:49:01 AM	44	581	43	0	0	4	1
6/23/2022 10:06:10 AM	44	581	43	0	0	4	1
6/23/2022 10:49:27 AM	44	581	43	0	0	4	1
6/23/2022 11:04:27 AM	44	581	43	0	0	4	1
6/23/2022 11:48:53 AM	44	581	43	0	0	4	1
6/23/2022 12:06:56 PM	43	581	43	0	0	4	1
6/23/2022 1:02:45 PM	43	581	43	0	0	4	1
6/23/2022 1:54:42 PM	43	581	43	0	0	4	1
6/23/2022 2:04:18 PM	43	581	43	0	0	4	1
6/23/2022 2:48:34 PM	43	581	43	0	0	4	1
6/23/2022 3:05:04 PM	43	581	43	0	0	4	1
6/23/2022 3:51:03 PM	44	582	43	0	0	4	1
6/23/2022 4:05:37 PM	44	582	43	0	0	4	1
6/23/2022 4:56:09 PM	44	582	43	0	0	4	1
6/23/2022 5:08:20 PM	44	582	43	0	0	4	1
6/23/2022 5:49:14 PM	44	582	43	0	0	4	1
6/23/2022 6:04:42 PM	44	582	43	0	0	4	1
6/23/2022 6:52:22 PM	44	582	43	0	0	4	1
6/23/2022 7:04:29 PM	44	582	43	0	0	4	1
6/23/2022 7:48:30 PM	46	584	43	0	0	4	1
6/23/2022 8:04:31 PM	46	584	43	0	0	4	1
6/23/2022 8:52:06 PM	46	584	43	0	0	4	1
6/23/2022 9:06:14 PM	46	584	43	0	0	4	1
6/23/2022 9:48:28 PM	46	584	43	0	0	4	1
6/23/2022 10:04:39 PM	46	584	43	0	0	4	1
6/23/2022 10:48:27 PM	46	584	43	0	0	4	1
6/23/2022 11:04:40 PM	48	586	43	0	0	4	1
6/23/2022 11:29:37 PM	48	586	43	0	0	4	1
6/23/2022 11:38:26 PM	48	586	43	0	0	4	1
6/23/2022 11:49:56 PM	48	586	43	0	0	4	1
6/23/2022 11:57:01 PM	48	586	43	0	0	4	1
6/24/2022 12:15:33 AM	48	587	43	0	0	4	1
6/24/2022 1:11:17 AM	49	588	43	0	0	4	1
6/24/2022 3:25:25 AM	50	589	43	0	0	4	1
6/24/2022 4:04:28 AM	51	591	43	0	0	4	1
6/24/2022 5:00:34 AM	51	591	43	0	0	4	1
6/24/2022 5:12:34 AM	51	591	43	0	0	4	1
6/24/2022 5:48:48 AM	51	591	43	0	0	4	1
6/24/2022 6:04:57 AM	51	591	43	0	0	4	1
6/24/2022 6:51:56 AM	51	591	43	0	0	4	1
6/24/2022 7:04:35 AM	51	591	43	0	0	4	1
6/24/2022 7:48:32 AM	53	593	43	0	0	4	1
6/24/2022 8:05:14 AM	54	595	43	0	0	4	1
6/24/2022 8:51:44 AM	54	595	43	0	0	4	1
6/24/2022 9:05:06 AM	54	595	43	0	0	4	1
6/24/2022 9:48:21 AM	54	595	43	0	0	4	1
6/24/2022 10:05:31 AM	54	595	43	0	0	4	1
6/24/2022 10:48:57 AM	54	595	43	0	0	4	1
6/24/2022 11:04:21 AM	54	595	43	0	0	4	1
6/24/2022 11:48:40 AM	54	595	43	0	0	4	1
6/24/2022 12:05:32 PM	53	595	43	0	0	4	1
6/24/2022 1:02:19 PM	53	595	43	0	0	4	1
6/24/2022 1:55:43 PM	53	595	43	0	0	4	1
6/24/2022 2:05:59 PM	53	595	43	0	0	4	1
6/24/2022 2:48:28 PM	53	595	43	0	0	4	1
6/24/2022 3:04:45 PM	53	595	43	0	0	4	1
6/24/2022 3:50:44 PM	53	595	43	0	0	4	1
6/24/2022 4:05:26 PM	52	595	43	0	0	4	1
6/24/2022 4:56:17 PM	52	595	43	0	0	4	1
6/24/2022 5:08:15 PM	52	595	43	0	0	4	1
6/24/2022 5:48:45 PM	52	595	43	0	0	4	1
