SnapshotTime	RecentPlays	AllTimePlays	Favorites	Likes	Bookmarks	AverageRating	NumberOfRatings
6/22/2022 3:37:55 AM	119	1487	87	0	0	5	1
6/22/2022 3:43:21 AM	119	1487	87	0	0	5	1
6/22/2022 3:53:20 AM	119	1487	87	0	0	5	1
6/22/2022 3:56:09 AM	119	1487	87	0	0	5	1
6/22/2022 4:09:43 AM	119	1487	87	0	0	5	1
6/22/2022 4:12:26 AM	119	1487	87	0	0	5	1
6/22/2022 4:19:32 AM	119	1487	87	0	0	5	1
6/22/2022 4:21:27 AM	119	1487	87	0	0	5	1
6/22/2022 4:28:55 AM	118	1487	87	0	0	5	1
6/22/2022 4:30:22 AM	118	1487	87	0	0	5	1
6/22/2022 4:34:46 AM	118	1487	87	0	0	5	1
6/22/2022 4:36:48 AM	118	1487	87	0	0	5	1
6/22/2022 4:39:47 AM	118	1487	87	0	0	5	1
6/22/2022 5:06:24 AM	118	1487	87	0	0	5	1
6/22/2022 5:22:19 AM	118	1487	87	0	0	5	1
6/22/2022 6:37:10 AM	117	1487	87	0	0	5	1
6/22/2022 6:39:13 AM	117	1487	87	0	0	5	1
6/22/2022 6:42:47 AM	117	1487	87	0	0	5	1
6/22/2022 6:53:25 AM	117	1487	87	0	0	5	1
6/22/2022 7:05:11 AM	118	1488	87	0	0	5	1
6/22/2022 7:48:38 AM	119	1489	87	0	0	5	1
6/22/2022 8:06:05 AM	119	1489	87	0	0	5	1
6/22/2022 8:52:22 AM	118	1489	87	0	0	5	1
6/22/2022 9:04:32 AM	118	1489	87	0	0	5	1
6/22/2022 9:48:35 AM	118	1489	87	0	0	5	1
6/22/2022 10:05:13 AM	118	1489	87	0	0	5	1
6/22/2022 10:53:08 AM	119	1490	87	0	0	5	1
6/22/2022 11:04:59 AM	118	1490	87	0	0	5	1
6/22/2022 11:50:00 AM	119	1491	87	0	0	5	1
6/22/2022 12:07:16 PM	119	1491	87	0	0	5	1
6/22/2022 1:01:17 PM	119	1491	87	0	0	5	1
6/22/2022 1:55:21 PM	118	1491	87	0	0	5	1
6/22/2022 2:04:43 PM	118	1491	87	0	0	5	1
6/22/2022 2:49:48 PM	118	1491	87	0	0	5	1
6/22/2022 3:05:38 PM	118	1491	87	0	0	5	1
6/22/2022 3:49:47 PM	117	1491	87	0	0	5	1
6/22/2022 4:04:48 PM	117	1491	87	0	0	5	1
6/22/2022 4:08:41 PM	117	1491	87	0	0	5	1
6/22/2022 4:17:23 PM	117	1491	87	0	0	5	1
6/22/2022 4:27:09 PM	117	1491	87	0	0	5	1
6/22/2022 4:28:21 PM	117	1491	87	0	0	5	1
6/22/2022 4:36:30 PM	117	1491	87	0	0	5	1
6/22/2022 4:38:37 PM	117	1491	87	0	0	5	1
6/22/2022 4:56:32 PM	117	1491	87	0	0	5	1
6/22/2022 5:10:38 PM	117	1491	87	0	0	5	1
6/22/2022 5:51:23 PM	117	1492	87	0	0	5	1
6/22/2022 6:06:06 PM	118	1493	87	0	0	5	1
6/22/2022 6:44:06 PM	118	1493	87	0	0	5	1
6/22/2022 6:51:39 PM	118	1493	87	0	0	5	1
6/22/2022 6:55:03 PM	118	1493	87	0	0	5	1
6/22/2022 7:04:45 PM	119	1494	87	0	0	5	1
6/22/2022 7:49:37 PM	118	1494	87	0	0	5	1
6/22/2022 8:05:15 PM	118	1494	87	0	0	5	1
6/22/2022 8:49:23 PM	118	1494	87	0	0	5	1
6/22/2022 9:05:42 PM	118	1494	87	0	0	5	1
6/22/2022 9:48:30 PM	119	1495	87	0	0	5	1
6/22/2022 10:46:22 PM	122	1499	87	0	0	5	1
6/22/2022 10:50:53 PM	123	1500	87	0	0	5	1
6/22/2022 11:04:25 PM	124	1501	87	0	0	5	1
6/22/2022 11:48:51 PM	124	1501	87	0	0	5	1
6/23/2022 12:13:56 AM	123	1501	87	0	0	5	1
6/23/2022 1:11:08 AM	123	1501	87	0	0	5	1
6/23/2022 2:36:43 AM	124	1503	87	0	0	5	1
6/23/2022 3:23:21 AM	123	1503	87	0	0	5	1
6/23/2022 4:02:28 AM	124	1504	87	0	0	5	1
6/23/2022 4:58:00 AM	124	1505	87	0	0	5	1
6/23/2022 5:10:51 AM	124	1505	87	0	0	5	1
6/23/2022 5:50:45 AM	124	1506	87	0	0	5	1
6/23/2022 6:06:45 AM	125	1507	87	0	0	5	1
6/23/2022 6:52:23 AM	126	1508	87	0	0	5	1
6/23/2022 7:04:32 AM	126	1509	87	0	0	5	1
6/23/2022 7:48:43 AM	127	1510	87	0	0	5	1
6/23/2022 8:04:51 AM	127	1510	87	0	0	5	1
6/23/2022 8:54:04 AM	126	1510	87	0	0	5	1
6/23/2022 9:04:45 AM	126	1510	87	0	0	5	1
6/23/2022 9:49:01 AM	126	1510	87	0	0	5	1
6/23/2022 10:06:10 AM	125	1510	87	0	0	5	1
6/23/2022 10:49:27 AM	125	1510	87	0	0	5	1
6/23/2022 11:04:27 AM	125	1510	87	0	0	5	1
6/23/2022 11:48:53 AM	124	1510	87	0	0	5	1
6/23/2022 12:06:56 PM	124	1510	87	0	0	5	1
6/23/2022 1:02:45 PM	124	1511	87	0	0	5	1
6/23/2022 1:54:42 PM	124	1511	87	0	0	5	1
6/23/2022 2:04:18 PM	124	1511	87	0	0	5	1
6/23/2022 2:48:34 PM	124	1512	87	0	0	5	1
